seed,training patients,testing patients,final features,train C-index,test C-index,train pvalue,test pvalue,perturbation training outcome,perturbation testing outcome,robustness train ICC,robustness test ICC,train perturbed C-index,test perturbed C-index,train perturbed p value,test perturbed p value
,,,,,,,,0.38260083934481826,1.4635949995617998,,,,,,
,,,,,,,,0.4128288535495094,1.6655978201031252,,,,,,
,,,,,,,,0.31269132463591204,1.7589860962617965,,,,,,
,,,,,,,,0.44388514812634405,1.4503086434857078,,,,,,
,,,,,,,,0.2804419659886308,1.7972096446612262,,,,,,
,,,,,,,,0.34731463248758315,1.4554293177930566,,,,,,
,,,,,,,,0.3409972996595029,1.6627713713619428,,,,,,
,,,,,,,,0.35152791023993496,1.9443207584556776,,,,,,
,,,,,,,,0.338312166887742,1.8783095875836395,,,,,,
,,,,,,,,0.3930007780982107,1.5096449967714727,,,,,,
,,,,,,,,0.3862891750317603,1.63416748191392,,,,,,
,,,,,,,,0.36996064997755534,1.5770544695887585,,,,,,
,,,,,,,,0.41519204707910085,1.8968183403516239,,,,,,
,,,,,,,,0.3902009781715383,1.6708913716856941,,,,,,
,,,,,,,,0.4391548811226634,1.6509048767719154,,,,,,
,,,,,,,,0.7061370287739922,2.7075514095833544,,,,,,
,,,,,,,,0.7771594737918994,2.3087922816620523,,,,,,
,,,,,,,,0.7862915790450893,2.6186841668967284,,,,,,
,,,,,,,,0.8201821448477562,2.5595057955603493,,,,,,
,,,,,,,,0.8239432123135024,2.8943142614689448,,,,,,
,,,,,,,,0.824101733588757,2.8935496885200296,,,,,,
,,,,,,,,0.7424681957387599,2.6447901259984627,,,,,,
,,,,,,,,0.8170579976268646,3.002404782705246,,,,,,
,,,,,,,,0.7800081947399599,3.206053789115529,,,,,,
,,,,,,,,0.7760004543897707,3.174559557944453,,,,,,
,,,,,,,,0.7809276332255208,2.827841015330254,,,,,,
,,,,,,,,0.7406129922799707,3.148009227184363,,,,,,
,,,,,,,,0.7646253057460995,2.4534489037200125,,,,,,
,,,,,,,,0.7280451109609167,2.797281005545091,,,,,,
,,,,,,,,0.856282685608603,3.0062859161141544,,,,,,
,,,,,,,,0.7371242956419073,2.6010229204845947,,,,,,
,,,,,,,,0.7557737343688369,2.9796888177080607,,,,,,
,,,,,,,,0.7139412327488237,3.152142971192152,,,,,,
,,,,,,,,0.9007510721321361,2.8862997774735586,,,,,,
,,,,,,,,0.8225203063462773,3.1120013593213236,,,,,,
,,,,,,,,0.7409102200473787,2.5639445113052446,,,,,,
,,,,,,,,0.8467639607521571,2.6154399554790033,,,,,,
,,,,,,,,0.8375383799023525,2.884218714867557,,,,,,
,,,,,,,,0.7524381505450757,3.553019866564276,,,,,,
,,,,,,,,0.6500515580006716,2.3126803494671657,,,,,,
,,,,,,,,0.887033781421771,2.7022740377637513,,,,,,
,,,,,,,,0.7727302803154623,2.9526990714844743,,,,,,
,,,,,,,,0.7795929789088315,2.2228399155054706,,,,,,
,,,,,,,,0.79456577759738,2.407064317317804,,,,,,
,,,,,,,,0.8240623151890623,2.1836334381777602,,,,,,
,,,,,,,,0.7693831470636135,3.637368924583115,,,,,,
,,,,,,,,0.858404342062162,2.481017148209581,,,,,,
,,,,,,,,0.8280065749197294,2.9242218560152886,,,,,,
,,,,,,,,0.7372632173235856,2.3812180531476805,,,,,,
,,,,,,,,0.7578963891464439,2.6529584977044243,,,,,,
,,,,,,,,0.7571737122316299,2.6283586636675373,,,,,,
,,,,,,,,0.806329477221491,2.9383654556435768,,,,,,
,,,,,,,,0.8300215719838501,3.19838889287864,,,,,,
,,,,,,,,0.8129106536918654,2.9440559361824965,,,,,,
,,,,,,,,0.8337759014502849,3.0605647198292862,,,,,,
,,,,,,,,0.8581736636238875,2.622379734969173,,,,,,
,,,,,,,,0.7139607629452722,2.778179759494719,,,,,,
,,,,,,,,0.8345862606686567,2.744349733992375,,,,,,
,,,,,,,,0.6664837744073434,2.966031809746087,,,,,,
,,,,,,,,0.7481473551649185,2.534725588672717,,,,,,
,,,,,,,,0.7005525586376906,2.609626860257522,,,,,,
,,,,,,,,0.7194017405712977,2.3237637237536104,,,,,,
,,,,,,,,0.889495102437722,2.517258549577346,,,,,,
,,,,,,,,0.766658610385616,2.8272948952032797,,,,,,
,,,,,,,,0.7988450562504315,2.455461981789003,,,,,,
,,,,,,,,0.7237435848389614,2.6565851163890746,,,,,,
,,,,,,,,0.7879539904966462,2.875097462340587,,,,,,
,,,,,,,,0.7229167183369614,2.4611201189301166,,,,,,
,,,,,,,,0.7696378017063394,3.1765660482987785,,,,,,
,,,,,,,,0.8892508319451183,3.0450681579598493,,,,,,
,,,,,,,,0.8450489519905708,3.3958376736070797,,,,,,
,,,,,,,,0.6468385140779109,2.7999096728795934,,,,,,
,,,,,,,,0.9384635416199669,2.3512261341134657,,,,,,
,,,,,,,,0.7623099767714506,3.116763981911391,,,,,,
,,,,,,,,0.8399086059815576,3.2058734924171786,,,,,,
,,,,,,,,0.5169559584297461,0.368566940416096,,,,,,
,,,,,,,,0.45779771029560856,0.36371837051716793,,,,,,
,,,,,,,,0.488241961332915,0.41353025393788423,,,,,,
,,,,,,,,0.5286992793597403,0.402861280542176,,,,,,
,,,,,,,,0.4576883174925295,0.385226772739598,,,,,,
,,,,,,,,0.5424570199070121,0.45059496823587275,,,,,,
,,,,,,,,0.5236079721154157,0.42163928127917294,,,,,,
,,,,,,,,0.5120467086790568,0.3797730654409117,,,,,,
,,,,,,,,0.4604541800696603,0.46068065964635324,,,,,,
,,,,,,,,0.5401136726949941,0.4155951293143829,,,,,,
,,,,,,,,0.4833385341507702,0.4597099390314295,,,,,,
,,,,,,,,0.5253700380368095,0.42838378566313523,,,,,,
,,,,,,,,0.4887377816985021,0.4011549289793243,,,,,,
,,,,,,,,0.5690266375511872,0.49850156101211973,,,,,,
,,,,,,,,0.5778024255075136,0.4517283515863857,,,,,,
,,,,,,,,0.4800312937177332,0.41294775556225005,,,,,,
,,,,,,,,0.4758398164533577,0.42247752423508644,,,,,,
,,,,,,,,0.5064200925974716,0.4283024638486117,,,,,,
,,,,,,,,0.5718950176532845,0.46585232199709486,,,,,,
,,,,,,,,0.5287226945981074,0.4816495352235098,,,,,,
,,,,,,,,0.535830325561448,0.47490695408063094,,,,,,
,,,,,,,,0.5217651888868781,0.42931343625250407,,,,,,
,,,,,,,,0.567235089462805,0.4320307743126102,,,,,,
,,,,,,,,0.48857342126382874,0.39113222159311184,,,,,,
,,,,,,,,0.582208300090781,0.3575176338699528,,,,,,
,,,,,,,,0.5664989147135125,0.38199122089280935,,,,,,
,,,,,,,,0.5660083584059171,0.3866508403465151,,,,,,
,,,,,,,,0.5511389047683614,0.3841803833630129,,,,,,
,,,,,,,,0.5100538235148249,0.39323220609295373,,,,,,
,,,,,,,,0.5077042468900632,0.37682881481398744,,,,,,
,,,,,,,,0.5291355392225008,0.3666161396078116,,,,,,
,,,,,,,,0.4474314835451484,0.4054780594179084,,,,,,
,,,,,,,,0.574772488265697,0.35940084232640473,,,,,,
,,,,,,,,0.5238036109806878,0.5498451067033179,,,,,,
,,,,,,,,0.500058082413761,0.3710704181231675,,,,,,
,,,,,,,,0.544176317437057,0.5415718701705063,,,,,,
,,,,,,,,0.49520041180967944,0.4228397946127358,,,,,,
,,,,,,,,0.4992520045005546,0.440614879791729,,,,,,
,,,,,,,,0.6042836049228615,0.4906355278896312,,,,,,
,,,,,,,,0.4942563683717177,0.3476276914483117,,,,,,
,,,,,,,,0.5257942844544041,0.38406223841333287,,,,,,
,,,,,,,,0.6120668164587295,0.3390893143673398,,,,,,
,,,,,,,,0.48724497094149055,0.4282298239443843,,,,,,
,,,,,,,,0.5133267090924284,0.36894909149223026,,,,,,
,,,,,,,,0.5801487803886833,0.3560184084659972,,,,,,
,,,,,,,,0.5032842364268627,0.3916757743289867,,,,,,
,,,,,,,,0.5607593671141533,0.36025147062361224,,,,,,
,,,,,,,,0.4430115946079957,0.5191134449882663,,,,,,
,,,,,,,,0.5016056123138415,0.47726519920940946,,,,,,
,,,,,,,,0.4866102803129524,0.47890420275388335,,,,,,
,,,,,,,,0.5251072700508239,0.36243874547444455,,,,,,
,,,,,,,,0.48193603898963255,0.4487118679212956,,,,,,
,,,,,,,,0.5676234417111815,0.4282607906187852,,,,,,
,,,,,,,,0.5574907950642887,0.4586924551761631,,,,,,
,,,,,,,,0.4843956457058948,0.37177862903536774,,,,,,
,,,,,,,,0.47244010776045786,0.43609927473539234,,,,,,
,,,,,,,,0.4636351244617548,0.41480477167216706,,,,,,
,,,,,,,,0.44347257929576067,0.46358395163434124,,,,,,
,,,,,,,,0.4765097812958812,0.380179364438567,,,,,,
,,,,,,,,0.4541730722443487,0.45396101214721524,,,,,,
,,,,,,,,0.9584139989016254,1.9828688793371096,,,,,,
,,,,,,,,0.8912936430624852,1.6111860786085996,,,,,,
,,,,,,,,0.7294179609535096,1.6812223779422424,,,,,,
,,,,,,,,0.846193361345928,1.8137603523756933,,,,,,
,,,,,,,,0.8647555293041199,1.681073078652615,,,,,,
,,,,,,,,0.925751955104889,1.7333645292668647,,,,,,
,,,,,,,,0.751801110813411,1.7539985899050594,,,,,,
,,,,,,,,0.7588434710979983,1.7754447780793252,,,,,,
,,,,,,,,0.917472950503021,1.659298147148969,,,,,,
,,,,,,,,0.8761198498381172,1.720119645185986,,,,,,
,,,,,,,,1.0650648923616561,2.1942043748117808,,,,,,
,,,,,,,,0.9558108912636946,1.8055133486910466,,,,,,
,,,,,,,,0.9378429879779098,2.3096212323936802,,,,,,
,,,,,,,,0.82150476581166,1.7972933821229065,,,,,,
,,,,,,,,0.995158969471559,1.7691972856313547,,,,,,
,,,,,,,,0.9431235622840424,1.780869225237379,,,,,,
,,,,,,,,1.1309777682875688,1.935888428755782,,,,,,
,,,,,,,,0.8076969529843848,2.1666642756372374,,,,,,
,,,,,,,,0.9320628565679228,1.760858656407495,,,,,,
,,,,,,,,0.8257117737195379,2.276034761944322,,,,,,
,,,,,,,,0.9245873228561121,1.5725736624781275,,,,,,
,,,,,,,,0.819876975648768,1.7591782094637751,,,,,,
,,,,,,,,0.7146383607576422,1.8222541558910634,,,,,,
,,,,,,,,0.9968046651080282,1.650099315199844,,,,,,
,,,,,,,,0.754191365500412,2.0791560743953186,,,,,,
,,,,,,,,0.795429573574588,1.7910600902457179,,,,,,
,,,,,,,,1.0201206156897973,1.9365754739641057,,,,,,
,,,,,,,,0.8975487365236178,1.9862742489577774,,,,,,
,,,,,,,,0.9903673246911449,1.7836255992422259,,,,,,
,,,,,,,,0.7975526423112628,1.9636229671495646,,,,,,
,,,,,,,,0.9881869717748686,1.70491817448141,,,,,,
,,,,,,,,1.068826575917604,1.6041125522485533,,,,,,
,,,,,,,,0.9367168506570498,2.0064178829851933,,,,,,
,,,,,,,,0.8480942112563084,1.6446097931187627,,,,,,
,,,,,,,,0.8404779671318795,2.141082098125639,,,,,,
,,,,,,,,0.9751364561701581,1.9655705010488942,,,,,,
,,,,,,,,1.048484371484144,1.713627958754559,,,,,,
,,,,,,,,0.9025978938391291,2.3283239906048143,,,,,,
,,,,,,,,0.8553208466688913,1.610932156612974,,,,,,
,,,,,,,,0.8957376900123755,2.1500024276765948,,,,,,
,,,,,,,,1.0695179398509358,2.0482470882882353,,,,,,
,,,,,,,,0.9064188876447917,1.5408694918368528,,,,,,
,,,,,,,,0.9454429890063522,1.6989764014923878,,,,,,
,,,,,,,,0.740785353146767,1.7953917452901744,,,,,,
,,,,,,,,0.8955199013170188,1.7609446487921523,,,,,,
,,,,,,,,0.8390138552200898,1.9434359369489342,,,,,,
,,,,,,,,0.6976156450147712,2.0607970579648174,,,,,,
,,,,,,,,0.8492924633990365,1.7893324261268018,,,,,,
,,,,,,,,0.8042603573701462,1.9002121793394116,,,,,,
,,,,,,,,0.8062837648175669,2.097337394581759,,,,,,
,,,,,,,,0.9591115889969346,2.2984018406750777,,,,,,
,,,,,,,,0.746328512269007,2.0044947320967292,,,,,,
,,,,,,,,0.6718050588363333,2.1977541791244253,,,,,,
,,,,,,,,0.8508516985700759,1.6256707323182615,,,,,,
,,,,,,,,0.7760720857857222,1.7669487087353026,,,,,,
,,,,,,,,0.7606853533096125,1.9493745403388263,,,,,,
,,,,,,,,0.9068422025248515,2.0169027921491183,,,,,,
,,,,,,,,0.8240500041742148,1.8889470739837617,,,,,,
,,,,,,,,0.8917083869670207,2.076061613522863,,,,,,
,,,,,,,,0.8668803543385372,2.051919851184342,,,,,,
,,,,,,,,0.967831310999087,1.8045094376213664,,,,,,
,,,,,,,,0.7363909027995841,1.7297213474879478,,,,,,
,,,,,,,,0.861035103611031,1.7273688775392453,,,,,,
,,,,,,,,0.7814929137037263,1.8254943087668154,,,,,,
,,,,,,,,0.8903544657924929,1.8949358629430537,,,,,,
,,,,,,,,0.7479439741502406,1.6169935063307448,,,,,,
,,,,,,,,0.8660529537486606,1.665621412452789,,,,,,
,,,,,,,,0.7113140282965322,1.9082556178125292,,,,,,
,,,,,,,,0.9010840241479678,2.1036744915262857,,,,,,
,,,,,,,,0.8288579607280135,1.800725725802895,,,,,,
,,,,,,,,0.6419358984918446,2.1505922654189273,,,,,,
,,,,,,,,0.7466822037064849,1.8154017246818437,,,,,,
,,,,,,,,0.7772282767509829,1.7360095586802524,,,,,,
,,,,,,,,0.787742990401642,1.818753978634558,,,,,,
,,,,,,,,0.8710009931643004,1.9314482213138895,,,,,,
,,,,,,,,0.8609355503629028,1.8934557659235773,,,,,,
,,,,,,,,0.7571937686027368,1.9281387667598446,,,,,,
,,,,,,,,0.9966084332347458,1.7577061341408733,,,,,,
,,,,,,,,0.8842819364058616,1.75972972421412,,,,,,
,,,,,,,,0.9550990616297332,1.9917727284565179,,,,,,
,,,,,,,,0.621275557639867,1.7676285690928681,,,,,,
,,,,,,,,0.9017234895958108,1.9179793597463415,,,,,,
,,,,,,,,0.7860490559184584,2.038873457472655,,,,,,
,,,,,,,,0.7178201975639242,1.6259852190146649,,,,,,
,,,,,,,,0.8876031209967279,1.9133893947440521,,,,,,
,,,,,,,,0.8211242861335817,1.7519953697885073,,,,,,
,,,,,,,,0.7856621028173019,1.763720287696811,,,,,,
,,,,,,,,1.104421216607502,1.6173923820017897,,,,,,
,,,,,,,,0.8847044742820311,1.7367542222960333,,,,,,
,,,,,,,,0.9540855559508268,1.8457486443185847,,,,,,
,,,,,,,,0.8157578293195946,1.9501837581685901,,,,,,
,,,,,,,,0.7851950597397226,1.8812945475413876,,,,,,
,,,,,,,,0.8687722748204633,1.8634734946189457,,,,,,
,,,,,,,,0.7353628863226253,1.8161248128233112,,,,,,
,,,,,,,,0.7140480364186836,1.7775355819136023,,,,,,
,,,,,,,,0.6700818383738285,1.7295000291914822,,,,,,
,,,,,,,,0.9089409085451703,1.80389366510853,,,,,,
,,,,,,,,0.926867756204688,1.8390376048198571,,,,,,
,,,,,,,,0.7904626432479733,2.2425074340200966,,,,,,
,,,,,,,,0.8891850176349766,1.8763592214637912,,,,,,
,,,,,,,,0.7548159817984195,1.6338236313123058,,,,,,
,,,,,,,,0.8808378139986728,1.6685793644495264,,,,,,
,,,,,,,,0.8148886267245239,1.7112609002073622,,,,,,
,,,,,,,,1.0751230217438619,1.9280647601016294,,,,,,
,,,,,,,,0.8123976260267172,1.8346079831464523,,,,,,
,,,,,,,,0.9369267732318292,1.8357921557409593,,,,,,
,,,,,,,,0.784105973514376,1.6890441321891423,,,,,,
,,,,,,,,0.8737657771386302,1.8216491114870517,,,,,,
,,,,,,,,0.9474487955511278,1.5983643278232451,,,,,,
,,,,,,,,0.7062683579365538,1.7251172936756087,,,,,,
,,,,,,,,0.9665536329886892,1.9815894980734803,,,,,,
,,,,,,,,0.9263260475604735,1.8238123325675972,,,,,,
,,,,,,,,0.8959958960666563,1.7091222293300383,,,,,,
,,,,,,,,0.8101884077549427,1.781710683443524,,,,,,
,,,,,,,,0.696521639512054,1.9052181893405473,,,,,,
,,,,,,,,0.7784716917211744,1.7509860013675322,,,,,,
,,,,,,,,0.9732954995949485,1.7458923395181065,,,,,,
,,,,,,,,0.6997108521508437,2.015274974613711,,,,,,
,,,,,,,,1.0466805134207027,1.8787885323883349,,,,,,
,,,,,,,,0.6517862407405939,1.9693192399592028,,,,,,
,,,,,,,,2.525395537396824,1.5151598205869168,,,,,,
,,,,,,,,2.2548715918633366,1.4735872451614018,,,,,,
,,,,,,,,2.2833573097619917,1.3480110811072021,,,,,,
,,,,,,,,2.5108045643871137,1.3849948163019936,,,,,,
,,,,,,,,2.531978246915024,1.2439252626297506,,,,,,
,,,,,,,,2.1349076831849505,1.352440685446032,,,,,,
,,,,,,,,2.2998280742670096,1.4003045648978236,,,,,,
,,,,,,,,2.326057848627852,1.417837564774311,,,,,,
,,,,,,,,2.495965350125104,1.3866311585640707,,,,,,
,,,,,,,,2.1107162437856117,1.385862748521755,,,,,,
,,,,,,,,2.0178527581737447,1.457444437900817,,,,,,
,,,,,,,,2.486340442311328,1.3023047009319462,,,,,,
,,,,,,,,2.0559360276965255,1.3991486750869342,,,,,,
,,,,,,,,2.9282708140089224,1.4517163678833493,,,,,,
,,,,,,,,2.2323676722346026,1.4405134458125308,,,,,,
,,,,,,,,2.787311887401766,1.4488967174866698,,,,,,
,,,,,,,,2.3955359031696384,1.338987257673833,,,,,,
,,,,,,,,2.1156611408049133,1.3158108157807247,,,,,,
,,,,,,,,2.1792513559443036,1.4739554521468774,,,,,,
,,,,,,,,2.6446252082761346,1.4656175099022177,,,,,,
,,,,,,,,2.2341455942151853,1.2385004257563657,,,,,,
,,,,,,,,2.393448300033568,1.355481737566318,,,,,,
,,,,,,,,2.123390732303268,1.3729232169564747,,,,,,
,,,,,,,,2.0801415799596055,1.432611854032772,,,,,,
,,,,,,,,1.9100110501480496,1.3373262030281285,,,,,,
,,,,,,,,2.0132121551187208,1.245270227932569,,,,,,
,,,,,,,,2.3268987840895234,1.3304974721648666,,,,,,
,,,,,,,,2.399017345946347,1.3507171230591657,,,,,,
,,,,,,,,2.384163157384376,1.4240966936467612,,,,,,
,,,,,,,,2.3153779122657974,1.3220213626945296,,,,,,
,,,,,,,,2.301100336351833,1.2623829813738243,,,,,,
,,,,,,,,2.542968747678613,1.3006455927150624,,,,,,
,,,,,,,,2.17431608010334,1.4673890669945624,,,,,,
,,,,,,,,2.115882954881911,1.559549982804715,,,,,,
,,,,,,,,2.2593578004667476,1.3647564760581334,,,,,,
,,,,,,,,2.4107044398141815,1.4370537103419128,,,,,,
,,,,,,,,2.1496119486829897,1.393180764761576,,,,,,
,,,,,,,,2.049301372798331,1.4318493490310624,,,,,,
,,,,,,,,2.6152114600830654,1.4297263649141678,,,,,,
,,,,,,,,2.417325263598455,1.4103097183606974,,,,,,
,,,,,,,,2.1162594172265186,1.212772348534157,,,,,,
,,,,,,,,2.1723834012711025,1.5092251051142114,,,,,,
,,,,,,,,2.123019467137243,1.354827328184436,,,,,,
,,,,,,,,2.241299162640419,1.471294922174217,,,,,,
,,,,,,,,2.1332345751896487,1.400485534868693,,,,,,
,,,,,,,,2.651047315179203,1.2673860619579704,,,,,,
,,,,,,,,2.5926388631488058,1.2964064593587388,,,,,,
,,,,,,,,2.295994483681876,1.4170036154932908,,,,,,
,,,,,,,,2.1337147866224626,1.413422543515673,,,,,,
,,,,,,,,1.9828070005534693,1.5483587204642322,,,,,,
,,,,,,,,2.649145256757887,1.3904864663496954,,,,,,
,,,,,,,,2.3070190793568495,1.449047263316501,,,,,,
,,,,,,,,2.1368230517213114,1.4489037663293889,,,,,,
,,,,,,,,2.484108210822829,1.298892072635326,,,,,,
,,,,,,,,2.384999457001036,1.4053843573880587,,,,,,
,,,,,,,,2.345499102627479,1.3336557711263775,,,,,,
,,,,,,,,2.4294088908093343,1.4091619644055586,,,,,,
,,,,,,,,2.2033715027468133,1.4247657753225338,,,,,,
,,,,,,,,2.259913035955099,1.3629281407463392,,,,,,
,,,,,,,,2.4389157453066606,1.4065784834300106,,,,,,
,,,,,,,,1.9152470272003113,0.6301028029931134,,,,,,
,,,,,,,,1.772190779746959,0.6933869708633023,,,,,,
,,,,,,,,1.6901188730711147,0.759693920293516,,,,,,
,,,,,,,,1.5937844288754803,0.6813459618285269,,,,,,
,,,,,,,,1.7263258168312705,0.682899657393719,,,,,,
,,,,,,,,1.6462860543955578,0.6744471980574924,,,,,,
,,,,,,,,2.0880545369176247,0.9454729595929303,,,,,,
,,,,,,,,1.6398305689774542,0.7193993582821837,,,,,,
,,,,,,,,1.760257934168635,0.7623400167437322,,,,,,
,,,,,,,,1.5239628892667867,0.7715038573212821,,,,,,
,,,,,,,,1.8803397826718453,1.1299497776827607,,,,,,
,,,,,,,,1.796335125828666,0.7687234909056581,,,,,,
,,,,,,,,1.809880440967568,1.0131984050971123,,,,,,
,,,,,,,,1.8010380220199322,0.9458987704223092,,,,,,
,,,,,,,,1.819306951613442,0.804059520991174,,,,,,
,,,,,,,,1.6448405316135055,1.0155325111466278,,,,,,
,,,,,,,,2.22529137694122,0.8778026946596097,,,,,,
,,,,,,,,2.0905322513632387,0.9227434646107705,,,,,,
,,,,,,,,2.0470049296795425,0.8574849323913857,,,,,,
,,,,,,,,1.6185524181771087,0.9102606257822168,,,,,,
,,,,,,,,1.8198508387176542,0.8889917679787472,,,,,,
,,,,,,,,1.9119674859237876,0.8617917678138562,,,,,,
,,,,,,,,1.9936799560436826,0.9773778052568663,,,,,,
,,,,,,,,1.6773510231721454,0.6726077623441941,,,,,,
,,,,,,,,1.4650825585616651,0.866554899546324,,,,,,
,,,,,,,,1.8497719615172148,0.6229018534609567,,,,,,
,,,,,,,,2.155540632817436,0.8786016135101309,,,,,,
,,,,,,,,1.6324448813382806,0.8846634786539098,,,,,,
,,,,,,,,1.782819676680338,0.8140212636026634,,,,,,
,,,,,,,,1.7164744870251911,0.9055973419239669,,,,,,
,,,,,,,,1.8340596990550528,0.8061542190669686,,,,,,
,,,,,,,,1.6619265313406346,0.8634210148950303,,,,,,
,,,,,,,,1.7267743379543137,0.8396772293225345,,,,,,
,,,,,,,,1.8949726175468355,0.606984160520417,,,,,,
,,,,,,,,1.8204746721347667,0.748549108483544,,,,,,
,,,,,,,,1.724219069274591,0.8887626030868774,,,,,,
,,,,,,,,1.7934500612331195,0.8483802919815917,,,,,,
,,,,,,,,1.8056571488076787,0.8916041004140149,,,,,,
,,,,,,,,1.7959577805782483,0.9154448980942503,,,,,,
,,,,,,,,1.8724086902802994,0.9854756165508416,,,,,,
,,,,,,,,1.9981123859768741,1.011160689447591,,,,,,
,,,,,,,,1.739520369587221,0.6299145273065269,,,,,,
,,,,,,,,1.8092339171212148,0.8025929615180649,,,,,,
,,,,,,,,1.8069987544681694,0.7814053040664032,,,,,,
,,,,,,,,1.7887372158416353,0.6884571001837605,,,,,,
,,,,,,,,1.6837248729641008,1.2566196992603957,,,,,,
,,,,,,,,1.748286303950494,0.9139391161221903,,,,,,
,,,,,,,,1.7513979207436847,0.6536616780126401,,,,,,
,,,,,,,,1.7114489388930523,0.6441488826077357,,,,,,
,,,,,,,,1.486837110661828,1.0077860747735934,,,,,,
,,,,,,,,1.7722382922323034,0.8110780995232669,,,,,,
,,,,,,,,1.7308712558820911,1.0271502928042477,,,,,,
,,,,,,,,1.8388621629630997,1.016148396543282,,,,,,
,,,,,,,,1.7972661470121527,0.7762449074986761,,,,,,
,,,,,,,,1.6483335898743277,1.006033199671255,,,,,,
,,,,,,,,1.7193662027874586,0.7074670722561258,,,,,,
,,,,,,,,1.8470211258028395,0.92927701105425,,,,,,
,,,,,,,,2.018796036772775,1.0639623526169786,,,,,,
,,,,,,,,1.906109003610347,0.9192667137405544,,,,,,
,,,,,,,,1.6609855193374727,1.1334570031146312,,,,,,
,,,,,,,,1.5039571062651498,0.4567129584009674,,,,,,
,,,,,,,,1.2834294469088108,0.5357633424242539,,,,,,
,,,,,,,,1.3948478527486936,0.42170285404165264,,,,,,
,,,,,,,,1.5120773423650942,0.49039070122792544,,,,,,
,,,,,,,,1.59848671096178,0.40631587575735806,,,,,,
,,,,,,,,1.643626117928441,0.43837921630602716,,,,,,
,,,,,,,,1.5282606299722097,0.4213541679899232,,,,,,
,,,,,,,,1.488341066574168,0.47914123203124104,,,,,,
,,,,,,,,1.3832305854123548,0.5445156695652696,,,,,,
,,,,,,,,1.4300023246735367,0.44162798796854214,,,,,,
,,,,,,,,1.420709999387096,0.4484559376848463,,,,,,
,,,,,,,,1.5698679744470603,0.598319740252304,,,,,,
,,,,,,,,1.5795528152196705,0.46486852099539433,,,,,,
,,,,,,,,1.413225447779578,0.5066470741369574,,,,,,
,,,,,,,,1.440511702905389,0.5401868512337051,,,,,,
,,,,,,,,1.2709699454007741,0.5267166228438042,,,,,,
,,,,,,,,1.544313404198005,0.4502524386702563,,,,,,
,,,,,,,,1.4946887118510952,0.424265054695477,,,,,,
,,,,,,,,1.330488038431752,0.5691017851945314,,,,,,
,,,,,,,,1.5139392759812762,0.4301843272121937,,,,,,
,,,,,,,,1.4362846721501512,0.43593954917191696,,,,,,
,,,,,,,,1.3949493410187908,0.508280846704239,,,,,,
,,,,,,,,1.357975131544507,0.3873386722122645,,,,,,
,,,,,,,,1.4000001592319584,0.4161246657486639,,,,,,
,,,,,,,,1.5176101039819512,0.5628704294551181,,,,,,
,,,,,,,,1.6209704215591345,0.5620036547824696,,,,,,
,,,,,,,,1.3649834251459776,0.4997573073622422,,,,,,
,,,,,,,,1.5334670625687583,0.5429046549950902,,,,,,
,,,,,,,,1.5246259613101354,0.3752164400779391,,,,,,
,,,,,,,,1.4724099013923069,0.4613546446242459,,,,,,
,,,,,,,,1.4503993709566196,0.5653652860568347,,,,,,
,,,,,,,,1.4636436627566463,0.420283948623361,,,,,,
,,,,,,,,1.5477014119876766,0.4610648264910123,,,,,,
,,,,,,,,1.3725489040540748,0.4821640805242702,,,,,,
,,,,,,,,1.3136394497193957,0.4401691600721759,,,,,,
,,,,,,,,1.394398530240727,0.5045016619566556,,,,,,
,,,,,,,,1.4619197694591752,0.4065405910405008,,,,,,
,,,,,,,,1.5094265853956133,0.5410119698824777,,,,,,
,,,,,,,,1.3854983796892824,0.5869804055937128,,,,,,
,,,,,,,,1.3855215030223553,0.4797378543150118,,,,,,
,,,,,,,,1.4187937950112428,0.41420869195477056,,,,,,
,,,,,,,,1.53133644964112,0.5429319250091181,,,,,,
,,,,,,,,1.3748822534199816,0.5450549437972858,,,,,,
,,,,,,,,1.4661409865236563,0.5027029678472839,,,,,,
,,,,,,,,1.645754864677977,0.5209085627888203,,,,,,
,,,,,,,,1.719374119913958,0.5253626221521501,,,,,,
,,,,,,,,1.377199085421373,0.5112697107656494,,,,,,
,,,,,,,,1.4839538120846125,0.48619375704720663,,,,,,
,,,,,,,,1.502819063272765,0.48717293069646944,,,,,,
,,,,,,,,1.4055428743408265,0.5483616868523662,,,,,,
,,,,,,,,1.471850886923406,0.5062927726740142,,,,,,
,,,,,,,,1.4719008376898004,0.4809040415915568,,,,,,
,,,,,,,,1.5532117288574636,0.44562914239192786,,,,,,
,,,,,,,,1.6768932175785451,0.39901648334160233,,,,,,
,,,,,,,,1.576052048984613,0.5044266757763655,,,,,,
,,,,,,,,1.543787993356593,0.5395771810685103,,,,,,
,,,,,,,,1.2598408015152138,0.4673513901383337,,,,,,
,,,,,,,,1.4947232821125243,0.4012897881663658,,,,,,
,,,,,,,,1.397428159984999,0.49713219692123317,,,,,,
,,,,,,,,1.363209211143916,0.5100446969707166,,,,,,
,,,,,,,,3.0475897441841187,0.49740780789605016,,,,,,
,,,,,,,,3.0044551151480525,0.44751197786954766,,,,,,
,,,,,,,,3.460405963921932,0.4922940466743885,,,,,,
,,,,,,,,3.0114627362331294,0.46875824138204986,,,,,,
